receipt,category
"Wes acy Et ae od
wie food

ARR ER
wy Icela rt d

68 - GOSPORT FWH 1568
Store Tel: 02392523410

Stora Manager : Aacon
You were served today by : Charlotte

QTY DESCRIPTION PRICE AMOUNT
1 WILK LOLLINS £1.09 1.0)
2 ICE CREAM SNICKERS $2.) eh Oi
1 ICE CREAM HARS 4PK £2.50 £2.50
1 FEAST 4 PACK £3.01 £3.00
Sold ltams: )
Total £11.50
DISCOUNTS:
Hix & Matel) - 3 For £6.00 FWH ~£1 5)
BALAMCE Cilll: £10).00

fy FENDERS:
ds Cradit/leb t Cards $10.0)
£1568 |
MID HIS 935 PY YAS 32395704
Visa Deh t

om fw Wa roe ' my ar Fee.
",Groceries
"« » * ve
neers ha oo .
a

ALD STORES
Mu tniloy Rod

GOSPORT
| all 0 >
que y BREAD WHE TOASTED O07 A
G1752 JAM STRAWBERRY a9 A
MAL) SPREAD OLTVE: 1.25 A
T co ch «en J “4 3S
3 Items
Card Sales GBP 2.39
A 00.0% Net 2.39 Vat 0.00

«2575 781/0559/013/006 19.10.23 16:22

Thank you for shopping at
Britain's Best Value Supermarket
#HAldiEverydayAmaz|ng
Every day, seven young people
Aged 13-24 are diagnosed with
cancer. If you can, support
Teenage Cancer Trust by
texting ALDI3 to 70490 to donate C3.

+o! me ae Ae meee ort Ab es PE) er

Texts cost the donation amount plus
one standard network rate message.
then you text, Teenage Cancer Trust
may use your telephone nuriber
to reach you by phone or SiS.

If you do not wish to receive

16:22:11 19/10/23
Card Number: xxx «xxxxxwe O16 QO
Visa Debit

Merchant ID; **39557
Tarminal ID; **«*«7002
FFT No: 8332

SALE

¥eur account will be deb{ ted
with the total ataunt shown:

fe nerle oe YF AH

",Groceries
""" coypyre.
EE eg M, CO. Lk Cg
: a Neer re vou ts wll
a eae an \ Pr veath eee, ia if’ *. J
nt 8 ee y

af =
: (i ge ye
§ a { a jie:
af ; i
H o Cb
| \
f 4
vO baw we ~
""
vii
t \ i u epg
; 1 wens 7 Tyr.
, —_ ~ ety, ;
\ re, Aen,
i,
»
‘,

Le ee

Big Brands B\g Savings

B&M Retail Ltd
PO14 1:R

SALES VOUCHER

Customer Ccpy

TOWER 3 LTR SS/PRO FRYER | £24.00

FAST TRAXX/CHAIR BLK £50.00
SUNRISE ALARM/CLCK /CHRGE £20.00
MICHIGAN FOLDNG/LAPTOP 7B , £8.00
MINI GONK/WRTH / GAR | £3.00
SMALL GONK W//WREATH : £3.50
MARS VARIETY/358G | £3.50
HARIBO SHARE /HAPPY 3526 £2.50
BARRATT STRAWS/FLUMP. 10PK , £1.00
DEEP FRIDGE/TRAY £4 00
ZA 80 REFUSE/SACKS 50. \ £5 00
COKE 250ML/CREATIUNS , £0). (5
SHARW B/CHICKEN/ 720G | £3.00
BFK SNACK /TUBS | £2.00
GONK MUG/MUG £3.50
Sub Total: 133. (5
You have saved / earned:
15% OFF. ~8. 10
|
| ee
lotal ( 15 items) £129.05
PAID BY a
£125.09

Card Tender

CUSTOMER RECEIPT |
7/10/2023 If: 1 18250
",Groceries
"| )

Pe

Oso

1 wae

MOPPISOS

QVY DESCRIPT (ON PRICE — ANOUNI
1 DOLMIO TL ASAGNE SAUCE £2./5 2.75 U
1M BRIT S/SKIM MILK sy pba
> H SAVERS LAGS 0.78 £1.46 f
SM SAVERS TRIFLE 60.39 Star
LH STRANB CHEESECAKES (1.75 £4.75 |
4 COCA COLA £0.70 £3.50 4
1M SAVERS SPREAD £1.78 {1.78 f
1 M FRENCH SET YOGHURT £1.35 £1.35

? COOKED HAN 6143 £2.86 t
1H READY ROLI. PASTRY £1.25

2M B/STYLE SAUSAGE 02.95 50
1M SVRS CHIKN FIL 1kG £4.25 £4.25 F
1M WHITE CABBAGE 40.80 £0.80 F
1M ROUND LETTUCE £0.59 £0.59 F
2 SAVERS SHK BACON £1.21 £2.42 1
M BANANAS
0.355 Kg X £0. 99/Ky £0.85 F
1H CARROTS £0.50 £0.50 F
1 M WONKY POTATOES FL.15 £1.15 F
1M CHEESE SLICES £0.83 = £0.83 F
1 SAVERS WHITE LOAF £0.45 £0.45 F
TOTAL $35.76
Minis Offer 000090000 PL
Heat Offer0000000000 ~1).50
BALANCE DUE £53.76
Card £33.76
Visa Debit PAYMENT
AID :A0000000031010
PAN  oxkxaawiKHK7316 CONTACTLESS
Exp :1229
Seq :00 TRN: 954936
HI: «#18392 TID: «#3299
AuthCode: 11 - 198609
CARDHOLDER DEVICE VERIFIED |
CHANGE 40.00
Number of items: 30

MULTISAVE £2.00
SAVINGS AT MORRISONS
spyugsseaueensscuseseesussteeaesessezsseTs sussEeeS SSE! a
Horrisons Hore ,
Carn More Points when you buy selected products in stute
online and every time you buy fuel.
You can also access Fyclusive Prices
and receive offers just for you.
For more information visit vw. gorr isons. com/Wwore
josesneccnaspeceaarctsiteagacasuscssausssaunssssssee! ©
Hore Points:
Your balance’ as OF last shup 1050
Hore Points earned this shop | 300 -
nee onead-f 00359 O31 0206 1034

",Groceries
"we i
Ne

py ICelanc

Ho

|
ie
!

aT

rel
I Me
iy Ly

HOU

(7
—
Sa

908 - GOSPORT FWH 1568
Stora Tel: 023925234109

store Manager
You were served today

WTY BESCRIPT TON

1 HASH BROWNS
1 BONER KEBAL MEAT
1 MAJESTICS
I ICE CREAM HARS 4PK
1 LARGE ROLLS
2  GOODFELLAS THIN PEPP
1 ICE CREAM SNICKERS
1 ROCKET LOLLTES
1 BIRDSEYE WaFFLES
2 B/E CRISPY CHICKEN
2 BREAKFAST PATTIES
2 WAG WH JAMMIE GPK
1 WAG WH URTCINAL 6PK
1 MILK LOLLIES
2 ALPHABITES
3G FINGER ROLLS
1 66 FINGER ROLLS
} PEPST MAX 7!4PK

CANCELLED CTEM:
1 6 FINGER ROLLS

Sold [tems:
Tutal

WESCOUEIS:
Mix & Hatch 2 For £4.00

Hix and Hi ch 3 for £3
Birds Fye v For £10. ()()

BAL ARICE (Un

~ FWH

» Aaron

by : Charlotte

IMTLE

Le.
Lt. 01)
£1.59
£2.50
£(). 91)
£4 Oi)
£2.)
£1.00)
£2.29
P7250)
£75)
£1, 31)
$41.30
£1.00)
£2.90
£(). 33
£(). 79
$75)

“£0.73

i wane
(0 CJ

AMGUN [

£2.0))
£6.01)
€1.5)
g2.°\
$y SI
£6.01)
$2.91)
$1.0)
$2.25
£5.00
£5.00
£2.61)
$1.3)
£1.00
£5.00)
£1.14
£0.7
$22.9)

-£0.75
24

£68.19

“£1.00
-£0.9))
PR 29
£58.04

la
",Groceries
"ALDI STORES
Mumby Road

GOSPORT
! O59 A
25772 RIVERWAY 8PK 1.29 ¢
731886 READY ROLLED PASTR 0.99 A
700084 Egg Medium FR 12pk 2.35 A
69541 Milk Soya Sweet 0.99 A

T Oo tt =a 17 >. G2

4 Items

Card Sales GBP 5.62

A 00.0% Net 5.62 Vat 0.00

«8237 781/055/012/805 15.01.24 14:13

Thank you for shopping at
Britain's Best Value Supermarket
RAI diEvervdayAmae2i ng
Every day, seven young people
Aged 13-24 are diagnosed with
cancer. If you can, support
Teenage Cancer Trust by
texting ALDI3 to 70490 to donate £3.
Texts cost the donation amount plus
one standard network rate message.
When you text, Teenage Cancer Trust
may use your telephone number
to reach vou by phone or SiS.

If you do not wish to receive

19:13:12 15/01/24
Card Number; x«xxxxxxxx*xQQ16 06
Visa Debit

Merchant ID: **39557

Terminal ID: ****/000

EFT No: 3836

SALE

Your account wili be debited
with the total amount shown:

Goods: 9.62
Total: GBPS .62

» SOURCE - CONTAUTLESS
",Groceries
"PTW ES Fk goa ad ube ARA
tehto ous how ve did todarv at

SNAP OS

f itydsu:

wAW | tel asda, © “on

ASDA STORES LID.
WHY ASDA CON

MANAGER KENNY FARREL }
TELEPHONE 02392 Oe FR
GOSPORT ,

S}. a OA177 JOP. 005031 TE. Si TR. ata?

SCFT DRINK = 4060800130750. £LO Sov
SOFT DRINK AlSN80130751 R10 Ov
SCFT BRINK 408080013075) £10 -50V
StEF JOINT 021771901087 £iv-87o
RQALLS 905717261269 £1 98h
DESSERT 305717201620 £1 SoD
HIELKSHAKE 761303151303 te 75D
SILKSHARE 761303151361 £4 75V
MILKSHAKE 3445290979231 £4_75V
itt Lay 305241934926 £1. 00¥
PRANKFUREERS 319423004598 £2 50D
PUTATG CAKES 901004400230 £1 .00D
SHBAR SOD FT 200887 £i. 35D
CHEE IUGEGOBSO1 98 j £? Sop
Mi"" 42. UUMS 305717201091: Cu. 7UD
ALE TCORN 905478124871 £0. 80d
SREE SCORN 905478124574 £0. 80D
SREF TCUORN 3054781248 74 £0. 20D
PEAS 0000021148838 EN D8D
PEAS U900021148R8 Kit. 28D
PEAS 000802114888 FO. 2en

Asda Rewards

UL TIBUY >AVINGS

Bulk Cans 3f£24 -£7.50
E
VOU SAVED. <7. 50
TOTAL £65 34
_ CARD £65 . 34
TOTAL EPS T0534
EPS NO. 8999
ATH AANANNNGNZ1010
Ci:6G Cy- -B4F /3F CICBEAEFE A.
Visa Debit
xbevice Verified
A/C No xaxx RAK KY 7316 0c
TCRHINAL No. VO1S6299US
AUTHORISATION No. 1-42759
Visa Contac (lass
“GIN 14:14:36.
CHANGE: ly Vins

E KEEP HIS COPY Fup

HE DE NDING

",Groceries
"Cy
wise

y*s ae fa P28) 38 CF NO oF
re BE TES CASS

WH Horrison Supermarkets Ltd BOS 70L
Gosdor t
Manager : Martin Rolfe
Contact Us At:

03450116111
QIY DESCRIPTION PRICE — AHOWHT
1 H SAVERS BRO SAUSAGE £2.09 £2.09 F
1H BRAISING STEAK
Reduced {tem £9.99 £1.50 F
2 HALL BUTTER MUFFINS 10.99 £1.96 U
1 BEEF BURGER
Reduced [tei G2.12 $2.12 F
2 4 SAVERS DESSERT P1.35 £2.70 F
-, 1 BEEF BURGER
Reduced Item G2.12 £2.12 +
14 HOT SALMON FILLETS
‘Reduced Item £2.74 £2.74 F
1 4 DOUBLE CREAM £1.00 £1.00 0
1 4 BRIT S/SKIM MILK £1.45 £1.45 U
1 HIGHLAND SPRING £1.00 F100 A
BALANCE DUE £19.10
Card V14,10
Visa Debit PAYMENT
AID :A0000000031010 a
DAN  casmackiniaorin 7316 CONTACILES®
“yp 21229 |
an 00 TRN: S83H09
MID :##18392 TID: wax 3293
AuthCode:11 - 986190
CARDHOLDER DEVICE VERIFIED 69.00
CHANGE 13
Number of items: a SEA BRSSIISES SUBSITE

cecameerasgrasgiy Ces BG TES E AEE LS REELS
a ‘Horr isons Hore a
Pajnts when you puly selected now In Store
ant ine and every The You bt) el
vou can als4 access Exclusive rice
and rece: ve offers Jue hor ya a
re informal ian ylsit WV MOET | SONS LUE

bp ekete eh CREE Tite rye Fy pag eggggeeee cae ee
fa CSRS eS lL reek I aba Ab be Ne

Far More

We

For ino
we BO EG Rison

eeigepys foie oe
OUBELe Brew Dainic:

Cate Fa MN
A re Tp) tao mg et BP

ee .
a .
Fe ee

A

ee
",Groceries
"ge ra pelils Py me ES Es
. Fareham Rd |
a VAt NO. GB350396892 c.f
. LINCO Insitireda.isages 1.89 A
‘DISCOUNT 30K 0.57 |.
.» bhicken Breast 2* £4.25  — 8.5Q.A ‘4 ©
 Ghicken judgats oN 7.55 4
neg Broz Cur lies (Fries) 1.69 A
os hee PrOzene rend Fries 2 x £1.45 2.90 A
a ~~ Frozen -Peasd 2 x £0.95 1.90 A |
exe & Fraz SFY edn’ ckPops 1.09 A i
ai, ores “Pepsi ‘Cola Max 2 x £1.85 3.70 B
fru: Froz Supersdeet Corn 1,35°A
7 Chicken: Dippérs 1.59 A
os Baby Potlatbes 2.x ‘£0.95 1.90 A
7 a, Paper Handkerchiefs, 0.69 B
7 # eg eer—Pram tum. Coles law a 125A
oe “ys Smoked Back ‘Bacon - @.79 A
“3 Smoked Fork Sausages. 599 A
* oo Margr ineGar | icBaghet6 x £0.37 ~ 2.22.8
~ .: British Mild Cheddar 4.990 .
ls} Potatoes 2.5kg: , mo 1.254
© Larroth:, _. 2 £0.50 1.00 A
KF"" Red Gala‘App les; ren a) |
Bananas; —~— . «OTB A
| Garlio’Naan Bread 2% £0.69 ~ 1-984.
| Fanta Strawb Kiwi: 3.49 B
| Red Onions | 0.95 A
Lean Beef SteakNince2 x £4.19 8,38 A
Lemons | 0.55 A
White Téastie oe” OTS A
Baked Beans, & Sausag4 » £0.57 2.28 A
Chickpeas = “ 2x £0.55 1.10 A
Cannelliny in Water 2 x £0.59 118 A
Lasagne Sheets’ » 2 x £0.75 1.50, A
Choco&Caamel Reérs- 2-x- £109 2.18 B
Janmia Godgers 1.39 A
Split Por Cruneh 2.25 A
Lime Juice oe) 6 6UONID A
F temon Judea to 5.0.95 4
'* Broccol 4 0.95 A-
| Frankfur ters 2x £1.99 3,98 A
Little Gam ! 0.59 A
| Celery O.37 A
Ham Slices 1.99 A
Olive Spread 1.25 4
Mind Batrybe] | ' 2.59 A
| Milk Chovolate dx £0.55 2.60 B
' Family Pack Mushroom 179A
' Leeks 1.19
| french Mustard 0.69 A
Mozzarella Classic 2 « £0.69 1.38 A
| Mozzarella Light 2 x 20,69 1.38 A
| Real Nayonnatse 0,99 A |
| Peppers Mixed 1,39 A
; Plain Bagels 0.85 A |
| 12 FR large Gags ee 3a
- Plain Poppaddins 2 ""20,95. 1,90 A. |
| Red Grape Punnet FBS AY
| pheese Tomata Pizza 4 x £0.99 3.96 Af
- Clasate Crisad = 389 By
TOTAL | NOR
ACUSTONEI-COPY? = PLEASE RETAIN RECEIPT 0° Poco oat cess
- Datars 20/0929 Ves 2098120 Pee eee ee

MID: APES: PND, GIB J

RNS NO. UTA POAGGAITUN foes

Seen Te) | ec
Se nauUROUIE a Poe ga

- an os

on eae paren *
ee swe aL, Es
> te eS ae Ee
",Groceries
"|
|
|

= ee :
= ee * =

ALDI STORES

738203 TORTILLA CHIPS 3,
728016 WASABI PASTE i.
821235 GL: Sweet Potato L 0.

F go ta I > EE od
3 Items
Card Sales a 5.62

A 00.08 Net 5.62 Vat 0.00
x8066 781/055/013/7306 19.09.23 16:27

Thank you for shopping at
Britain's Best Value Supermarket
HA] diEverydayAmazing
Every day, seven young people
Aged 18-24 are diagnosed with
cancer. If you can, support
Teenage Cancer Trust by
texting ALDI3 to 70499 to donate £9.
Texts cost the donation amount plu
one standard network rate message.
tihen you text, Teenage Cancer [lus

May use your telephone number
to reach vou by phone or Sis.
If you do not wish to receive

1€:27:36 19/09/23
Card Number: *x«xxxxxxxee 7916 00
Visa Debit oo

Merchant ID: **3959/

Terminal ID: xxx* 7002

EFT No: 9206

",Groceries
"NS

| . 9 zit Wy a)
f ; _ Pa ="" 4
airhat ! 9 ] a re iF

| ee saith wf i | ; i | ane a (rhs Aa ltN i
{ }: a \ | I | | ' it | ae | Py ! Oy] tay A
| | | hha wed BE bo OSE | J esd \. | ey ah or
ta

Puundland Linited

Hoan YOU TU ShaPP iy with Poundland 023 9252 3489

Limmect vith us on twitter @Pound avd
uuu. oun Land. co.uk/help/contact-stores/
VA Nuwbor: 547 5122 45
TOU MAGGT CHICKEN NONDLES £3.00
(4 xX £0.75)
‘s Total for 4 item(s) inclusive of VAT £3.00
(VAT paid) £0.00
CREDIT/DEBIT CARD £3.00

CUSTUIMER RECEIPT
POUNDLAND LTD ~ 1935
84-86 HIGH STREET , GOSPORT , PO12 1DS
IV/VO/2029 16:26:32
RECEIPT NO. 213719
HID: XXX68694
WD. A0D00000031010
Visa DEBTT
NARN RAK RRRKK 7916
PAN SEQ NO. :00
SALE GBP3.00
TOTAL GBP3.00
| PLEASE DEBI WY ACCOUNT
CONSUMER DEVICE VERIF IcAT LOW
|
|
|

TID: XXXX2163

CONTACTLESS
PLEASE KEEP THIS RECEIPT FOR YOUR RECORDS
| AUTH CODE: 741631

et Total Payments £3 00
Change £0.00

a Ge I LAN REA
. Loe oo
4 to
132 at . .
. é : ay
uy - 3 ad .
a a oe
re = a
- ia = r ‘ 7
— dl - reer .
a er ay aa fey aS '
‘pe ard é . vos
. 2 / r at Lo
“ oe < At!
fa \ '
, ‘ t7 a :
",Groceries
"Rg ee

ee nee He a

a aa’ arn sa
Si@ is

WH Morrison Supermarkets Ltd B03 74.
Gosport
Manager : Martin Rolfe
Contact Us At:

03456116111

QTY DESCRIPTION PRICE = ANOUNT
1 NESTLE SHREDDIES ¥3.19 £3.19 F

1 NESTLE CHEERIOS 5906 ¥3.29 £3.29 F
2M TRAYS & LIDS £3.00 £6.00 4
1 WEETABIX CHOCOLATE £3.49 = £3.49 0
1 H SUPER TOASTIE £0.75 £0.75 F
2H SAVERS EGGS £0.78 £1.56 F
1H BRIT S/SKIM MILK. C145 £1.45 0

TOTAL | | £19.73

Cereals Offer0000000 “£1.48

BALANCE DUE £19.25

Cash e574
Card £12.94

Visa Debit PAYHENT
Al) = :A0000900031010
PAN y umaoenenx 7316 CONTACTLESS

Exp :1229
Seq :00 i: 710914
HID <2%18392 ue en? 4

AuthCode:11 ‘4814.
CARDHOLDER ="" VERa TED
CHANG: | £0.00
Number of items: Q
WULTISAVE £1.48
SAYINGS AT MORRISONS
GaGaRa COCES PAROS ASO O OU SOCOC RIO SOLO LA IOI
| Worrisons fore
Earn Hore Points when you buy selected products in store
online and avery tima unn hny fc4
",Groceries
"nr

A —~y _
\

ee ea ate

ca
i _
o a
SS yo ot
wo}
ey °
~ t

7 ay + ata SY co . Te . : * ws 7h ee :
VOT: ALR, . ae i we ge

. ot /
é : f
i }
ret fi hy PES a
Poy eee oS nO ae ( :
PRR RE gh Od }
heac iv ron ~ — 4 4
e 7 4
_ a . j
, Ry, . é
; ate v ~ ad in a” oe, 4
a aa i \.
aa Portsmouth:
: Por tsmot . y

_ VAT NO. GB350396892

Green Tea & Mint : oR
Teeberg Lat ee ok
Fried Mini_Fillets ©. -
~ Wargrineter I cBaguet_ oe

ee ne eee wee ae me oe = me wa te we eh Pe Ce
. = ap Ta,

!
|
loos

oO)
Ove
ote | Sem O

|

oh § CORO CIE
_\

t © f OP
Nea
i Xie pee
\

t
4

moor SY

— . . od ate te . 3
==, . ~ ; ve Mee o «, . - ~ aT . ; . ae
“CARD . “ oy aa et ; e gf 22
aa ; é

Skee eee eb ne ee mee wee wee op Yeo as ee A a te ee oe oF

—xCUSTOMER COPY - PL EASE RETAIN RECEIPT
Date: 25/09/23 | Time: 20:19:57
MIDS “Uex88982 | TID: sxxxx1473

ST RNS: NOs oS TAS TOSUSUEIEETA

DEBIT MASTERCARD + x¥XaxeReKRKK 221
A0000000041010 | :

_ Contactless f SALE
Amount £4.22 — ge

Verification Not Requ' red

APPROVED - AUTH CODE Eds 9603

PLEASE DEBIT ACCOUNT WITH TOTAL SHOWN

wee oe ae ot EE DO om oe ee TH 7 ee Be

rr

ev Ww 1 ow

VAT RATE”
A 08

SSSI

Ce aed

we

Reyes
ij [om Se er, ee we
- - — —
wee at
S > = ‘i ee
EEE 2 - =. a
oe ~ -
_ . ers
ew Sk Ane a ad
RT ger wae SE
ad ° ~~ Se oe >

027
Enter ‘survey: lid] .co.u
8 you * can win £100 0 of L

k/haveyoursay
idl | Souchers

; ae er
. . . ht cys Ss .
; : Oe
",Groceries
"PLEASE DEBIT ROOT

£
Ble
CARD Tee an

—Atrount £2.22

— Partsmouth
VAT NO. Gt 3350 396892

wierd

ot )

ws > . eh A we te et tS » om IN ash 4 bane ‘ y oP “ ‘

: *

, : ny - 4
' , . ~ hy 7
. t dese : oo ran a . | . yotoe , - x

{ i oo . bay ‘ - ; a *,
0 Al ot > ve om, oe, . “y 4 ¥
. 4 : 2 « : a

. ™ etd roy “aes ay iw wm
sew y vo sett oof freNn ah tM Pd pes, | tether res Mh 5
Pee Ge OS sing ~~

CUSTOMER’ copy A PLE LEASE “RET PAIN | RECEIPT
Date: 02/10/23 a “Time 16: 62.20 —
MID; xxeB8982.° > TID: —

FRNS NO: UKO2 748 s5989068275201. ,

“ASE Ng. re M EH HAKEHHT LD

Contactless

verification Not Recuired

APPROVED: ong ‘AUTH CODE “07059

WITH: TOTAL SHOWN

Re ee a a em mk oe me me oat Dine sep hos
aed

WAT “RATE

HEAT
389968 /

tiny

‘En ter SUrVey: Lidl. CO. uk /haveyours ay 4
g you can wirr E100 ot Lie dt Vouchers.

‘ a
, ee eT be SET EPs a ae an hey Any
fate ; roots SINT TE Tee preteen ee a
aes woe me . , - - a , . - TL.

ae
f ptt cee] Uta a ape By B
as fineral Wate ‘& x £0.37 2122 B

. : ‘). -
. : XS -,
. £ : Sole . 4. Lon . . ;
‘ . woe ""op a cons
. _ : . . ete MO . .
gS ete fat . Cy an : : oe .
* . can cy :
* . ‘ . .e _< Fy oo . ; ;
. % can . . .
~“ ” . ; ; . .
5 .
‘ Sa . . ;
“+
",Groceries
"tg eel
Siem

Wy)

soe eee aa6OY
VAT NOW GRS5QG96097

Chick Drumsticks Tkg
Chicken Seasonly

TOTAL a | 6 6

2 c
~~

CARD 4.66

«CUST OMER C opy x. z pl E ASE RETAIN REL ral PT
Date: 11/10/22 Time: 17: 13. 2g
MID: ***88382 TID: «««*«03519
TRNS NO: UK027485391995244231

DEBIT MASTERCARD KKEREKRKERKEK ITZ? |
AOOOOOGON41NO10 © |

Contactless SALE
Amount £3.68

Verification. Not Required

APPROVED ACTH CODE 629711
PLEASE DEBIT ACCOUNT WETH TOTAL SHOWN

wee ee ete a rm ote Hew a ett

5

VAT RATE SALES .

CMM

O76
; Enter curvey: lid] .ca, i shaveyoursay |
& you can win £100 of Lidl Vouchers.

ee IE ncreenenmenentunemninhaetteaeneen conan neti Stel onl Seay ves
",Groceries
"AMT:

* ’
, f
ma
‘

‘ ; :
. . _ .
‘ vt : ye VE
rs w it
. Ma Saree ro
‘ . an ASOrhR) oe
vu * 8
N . . A 4 ' .
ar) ‘ 4 “ . ‘ Mo :
tok Soper ay,
oe — oe ; Co 1 Wha i mo,

VAT RATE sas f

a

7 Nyy te a oe
VAI a (iU).3 ION.

hick Ne vant Licks ka 269 §

est i ;
BAD S Shag SONTAG Jf A
SAR. ob oe

CUSTOMER copys ~ PLEASE TAIN REL “EIPT
Nate: W2/10/23 ""ne. 17:55:2
MID: #88382 ELD £44*0923
TRNS NO: UK027401 788125285232 oo
DEBIT MASTERCARD — ease IT 22
AdCO0OCOO41010 © a
Contactless: — La SALE
Amount £3.44. Se ee

jer if icat ian No. Requit ‘ed.

APPROVED = AUT CODE 337/987
PLEASE DEBIT. ACCOUNT WITH TOTAL SHOWN

meee ee Oa a an ep We AY gp un APA LL he an dL er lea
PS Q

{ . Yo:
a ae, f ‘
ry t
. .
.
bas

iy ae

wat , vo f)

Gj oh | nr tone
4
y
. t
a4, gk 4 i fy . . o 4.
: 4 Wa f 4 | a) By iV oY. 4 Pi ' ,
4 * 74 Fe | “a , ‘ 3
' - a yy { . “ BY Te
! te v k s ’ Q
* Cc

A AL 23 eval
veter 8h evour msay
",Groceries
"TESCO

SD LP LO LT aT

Gosport Superstore _.
Any auestions please visit
Www, tesco, com/store- locator
VAT Number: GB 220 4302 31

1 Tesco whiteboard Magnets Pens BS 59
¢ Board C1 ea kraft Notebook 8
, Tesco. as Wire Notebook 160 ae
| -te
1 rages og Rice Krispies Cereal] £3.
430g
ial Offer . -£0.9
1 weep British whole Milk C1 Oh
Longlife Unt en Chi
1 Tesu Brillian Broth Chicken £2.65
Ramen 500m
Co £2.00 -£0.65
J Knorr Aromat Al | Purpose £1.70
Savoury Seasoning 90g ~
1 Wd-40 250m 65 50
eo Tt Handy Dog Pe “£2.00
1 Keep It Handy Dog Poop Bags
And Holder ’ 1,50
Cc Any 2 For £2 -£0 50
1 Keep It Handy Dog Poop Bag £1.50
Refills 60 Pack
Cc Any 2 For £2 -¢0.50
1 Schwartz Garlic Italian £2.00
Seasoning 439g |
Cc Any 2 For £3.30 -£0.35
> Tesco Fizzy Multicolour Sweet £1. 4
Belt 75g
£0.70 each
4 Schwartz Paprika & Onion £2.00
Classic Chip Seasoning 50g
Cc Any 2 For £3.30 -€0.35
1. Cadbury curly Wurly Chocolate $1.25
Bar 5 Pack Multipack 107.99
1 Tesco Ginger 100g | £1.20
1 Kp Skips Prawn Cocktail Crisps ¢4.50
6 X 13.19
1 Tesco Mushroom Stir Fry 320g £1.59
1 Teseqa Singapore Noodles 3009 £1.35
1 Wiljow Farm chicken Breast £2.75
Pieces 5009.
1 Yor salmon NiQtTT £6 95
Subtotal] : £48 55
Savings: “£9.34
Promotions: “£5 .3q
TOTAL: ~
Card £43.24
acer lair £43 24
Clubcard points earned: ~s
c)upcard points balance:
visa Credit ree
AID:

ANNNNK.

",Groceries
"—
ee

PC yp taMouth
VAT NO. GB350396892

~
Filtered Milk 2L 1.75
Cajun Seasoning 0.89
Sage 0.69
Thyme 0.65
Rasemary 0 55
Garlic Granules 0.69
Turkey Mince 2% 500g 3.99
Doritos Chilli Heatw 1.49
6 Free Rg Large Eggs 1.69
Iceberg Lettuce 0.67
Chocolate Brownl¢ 0.69
Seeded Brioche Buns 1.05
White Toastie- 0.75
15.47
TOTAL |
CARD , 15.4
atl 10 ER copys - LEA of avant N tit PeETE;
a HER CO» Time: 19:49:63
MID; *«**68382 TID: x*x«0319

S NO: UKO27435- 3592335286231
Aer NAST: ERCARD WR KA KEK Bs KKK T2241
4000000041010 ;
Contact| ess SALE
Amount £15. mu - Reuulred
\ Cit

yen a ot nes AUIH CUDE 631-:48
PLEASE DEBT | ACCOUNT WOTH TOTAL SHOWN

an

i ohh SMA

On
=

val BATE D i

v

3
9
4

ro

—_
_——

re
m= * 7

bp
f
{

— So
ee OC

Roe

c__ =

M1

AY

VAT &

[(p>rPrrYrrTrwerrrrrr lfm

“J
",Groceries
"row .
fy
Ne ,
ce ee mmm | VN _

i A ER A BE EN A IT Dt ete ee
'

Portsmouth

VAL NO. GB350390692 ,

Walkers Baked Sal ted 3, 2 B
ied Mint Fillets 2.49 h

Olive Salad 1.69 A
Leeberg Lettuce: (.67 A
TOTAL 8.40
CARD 8. 10
CUSTOMER COPYs - PLEASE RETAIN RECEIPT
Date: 29/09/23 Time: 18:23:27
MID: xax88082 TID: «««*0320
TRNS NO: UK0274844820962 72231
DEBIT MASTERCARD KKERKAKKKKEK [224
A0000000041010
Contactless SALE

Amount £8.10

Verification Not Required

APPROVED AUTH CODE 805749
PLEASE DEBLT ACCOUNT WITH TOTAL. SHOWN

-— nas ae

VAT RATE SALES ¢ ""
A 08% : BS OOO""

Enter survey lidl.ca, re

ave) ee
g you can win &100 of Lidi voursay
ene nn

Voue hers,

",Groceries
"Ng.

to a

pwetd (he (C ©
Ty | [
| | Vac Naty ) Id \ )
LOD LY ANNOY OY LE

Fratton Extra
Any questions please visit
www. tesco .com/stome- }ocator
VAT Number: GB 220 4302 31

—_— we eo om
~_
_— ow

A chance to win 14 £1000 fee
anid collect 25 “Tubes
visit ww TeSCovl awe,

eM le WNL

073 13: {6 Store: 4879 Choe. out.

‘d pointe
com t's & ote S.

2i4/09/2

1 Wal<ars Baked Prawn Cocktai | £1.00
Crisps Grab Bay 37.59
Meal Deal | “£0. 46
1  =«Intiasent Blue Spark Surer £2.)
Smoothie 300ml .
Meal Deal -£1.16
1. Teszo The Chicken Club £2.89
Sandwich
Heal Deal “EL. 33
Subtotal : 66. 35
Savings: ~£2.95
Proms tions: ~£2.95
TOTAL: £3.40
Card ‘£3. 40
Clubcard points earned: 3
Clubear*3 points balance: 238
Mastercard Debi t
AID: AQ0O0N0000041010
Number : KKKKKKKKEKKK IDOI
Pan sequence no: 00
Author i sation code : 504313
Merchant: 26284805

ome oe ~

SLO ‘gift card

© on | ye

ie

076

aco

/

t-

“a
",Groceries
