receipt,category
"LOLs

Portsmouth
VAT NO. GB3503°63892

Butter Crois ssant O59
TOTAL 0.55 _
CARD 52
<CUSTONER COPYs - PLEASE REJAIN RECELP!
Date: 14/10/25 Time: i4:24:1-
MID: «xx883e2 TID: xxas0Sld
TRNS NO: UKO274844d8560825 7291 |
DEBIT MASTERCARD WReRRWNER TA LIT
Ad0000000041010

Contactless SALE

Amount. £U.55

Verification Not Required
APPROVED AUIH CONE Sb2T7e
PLEASE DEBIT ACCOUNT WITH VoTAL SHOWN

ane ~

VAT RATE SALES £& VAT &
A Ow Q.39 NEY

. Download tha Lidl Plus app
to save on your Next shop

ewe ee

mi

Mentor survey: Lid) .co uk’ Mavevoursay
g you can win £100 of Lidl Vouchers,

- me a ee i

",Groceries
"0
i! -j Cul P

Portsmouth
VAT NO. GB350396892

3
Chicken Mushroom Pie 2.69 A
Steak & Stilton 2.49 A
Pesto Green 0.99 A
Gravy Granules RS 1.15 A
Mashed Potato 0.95 A
Sugar Waffles 1.95 A
Matchmacker Mint 1.49 B
Bahlsen Waffeletten 1.35 B
Froz Yorksh Puddings 1.99 A
Salt &Vinegar Crisps 1.15 B
Beef Crisps 1.15 B
Himalayan Pink Salt 1. 89 A
19. 20
CARD 19.20
«CUSTOMER. COPY. - PLEASE RETAIN RECEIPT
Date: 03/11/23 Time: 21:44:23
MID: x««%*x24294 TID: «*x**Q321
TRNS NO: UK027481500168307231
AMERICAN EXPRESS KEKKR KK KK KA BES |
AQO0000025010901
Contactless SALE

Amount £19.20

Verification Not Required

APPROVED AUTH COLE 57
PLEASE DEBIT ACCOUNT WETH TOTAL SHOWN

nn As SALES &

‘yn 3 mt

34
Bas stirve. lid) eu serhavoyensay
YOU Can win £100 of a ‘Voucners

ee a cre ee eR ee

VAT &
36

Se oe,
OR ee ee,

",Groceries
"ALDI STORES
Dickinson Road
Fratton, Portsmouth

GBP

64196 Paracetamol 0.39 B
704573 CHICKEN FILLETS 2.29 A
20:18:31 03/11/23
Card Number: xxxxxxxxx«x« 7224 00

DEBIT MASTERCARD
Merchant ID: «*11713
Terminal ID; «««*«2844
EFT No: 0457

SALE

Your account will be debited
with the total amount shown:

Goods: 2.68
Total: GBP2,68

SOURCE : CONTACTLESS

APPROVED
Authorisation Code: 795111

AID: A0000000041010
Verification Not Required

Please keep this receipt for your records

CUSTOMER COPY

Totait 2.683
2 Items

Card Sales GBP 2.68
A 00.0% Net 2.29 Vat 0.00
B 20.0% Net 0.33 Vat 0.06

«0921 781/098/004/026 03.11.23 20:18

Thank you for shopping at
Britain's Best Value Supermarket
#AldiEverydayAmazing

Every day, seven young people
aged 13-24 are diagnosed with
cancer. If you can, support
Teenage Cancer Trust by
texting ALDI3 to 70490 to donate £3.
Texts cost the donation amount plus
one standard network rate message,
When you text, Teenage Cancer Trust
may use your telephone number
to reach you by phone or SMS,

If you do not wish to receive
contact, please text ALDINOINFOS

",Groceries
"» “CSC auf

al LO LO cor LT

Fratton Extra
MAY questions please visit
www. tesco.com/store- locator
VAT Number: GB 220 4302 31

1 letra Speal mint Sugartree £3.00
ihewing Gum Multipack 6x10
Dy Ces

(OTAL - “93. 00
Carel C3. OO
JOIN CLUBCARD TODAY
lhics visit you missed out on
3 Clubcard points
Hownload the Tesco Grocery &
Clubcard app, or visit
Tesco, ). com/cl beard

ee were bee we ee ee et ee mee ee es ee ee ee

Mastercard Debit
AID: AQO0G0000041010
Number: OOK IOK ERK 722 1
Poy Sequence mo: OO
Authorisation code: 5957/59
Mer Chiat: 26284805

— ee es

A chance lo wih a ,¢1000 Tesco gift card
and Goblect 25 UT ubcard points.
sit www. Cescoviews . Coll t S & C's apply.

HULA We

ANSI - AEKC- NOSS~SH

en

LT

—

af. (eas 20:22 Store: 4579 Checkout: “o7y

",Groceries
"TESCO

LOD LD KL LOD LD

Fratton tetra

ANY questions plecawe viet
Jaca lor

WWW. tesco Cans tore |
VAT Number: GB 220 d02 31

1 feseo The Chicken Club
Sandwich
Meal Neal
1 Evian Natural Bottled Mineral
Still Water 740ml
Meal Deal
lL Pringles Pop & Go Original
Snacks 40 G
Meal Deal
1 Glade Senee & Spray Holder 4
Refill Clean I inen Vem

Subtotal :
Savings:
Promotor:

TOTAL:
Card

Clubvard poirits ear ried:
C lubcar d polrits 5 bal ane Ie

Vie 5c Credit

ALN: AQUL
Number:

Pan sequence nu:
Authorisation code:
Mer-charit :

£12.45
“£2.05
£2. US

£10. 40

°10.40

10
213

WOOO? LOLO

KAAKAKRAKAAKE IO

00
491213

2264809

A chence to wih a 1000 Tesco gitth card

and collect 25 Clube ald pols,
5 PTY

ONL

Viet WWW , lescavlews. com tlie Boo

HN wn | In

03¢4-CZ
aty/ 11/202 vari Clore:

4519 Chuckutt: 014

",Groceries
"7 |
/ ~~ Zi \
.
j
DORTSHOLT! ih VERNATIONAL
| Fagr CENTRE
47-43 FRATTON ROAD
| PORTSMOUTH, PO1 SAB
|
|
P1SHWAR REG pos 1
GATURDAY 4 NOVEMBER 2023 16:35 — 00026/
""DAIRY £0.69
DAIRY £0.89
DAIRY 25.19
3 No
| TOTAL £6.77
MANUEL CARD £6.77

|
\

VAT NO : 251 781 110

Tharks for your custom !
TEL 02392 177420

",Groceries
"\
|
Portsmouth | |
VAT NO. 68950396892

Mozz &Pesto Focaccia | .
Gingerbread Plalt 0.6
Pretzel 0.99 A
Maple Pecan Plalt 0.65 A
TOTAL ) [ 2.08
CARD ‘ an 2,86
<CUSTOMER COPY PLEASE RETA N RECEIPT
Date: 2411/28 , Time: 13:41:48
MID; x*x8838 TID. ««*x0321
TRNS NQ: pozTasoeznaoeae

Visa DEBIT ye ex AAGTIO
AOUOCOO00S1010 , HL a ee
Contactless. 40. fF Be) SALE

Anount’ £2.88 , Oo
Verified by (ard der- Device | ve
APPROVED UTH OBE 624443
| PLEASE: b EBIT. ACCOUNT, with Ls L: SHOWN

nN
+ ‘
we et en a tee Ng rr ~N . x we ey tA ae
— ad

VAT RATE - u. ° SALKESE. OVATE
A Ok ee “2.88 | 0.00

'

a ee er eta ae uae we Sek. Ie adie Ti ol EE sot. Eiken Ud ES ‘
me ee ee a ie are

4 Down! oad the Lidl Plus ‘app | |
a to save on your next shop

ee me or en eae en OT Ge ne ted en eh ‘
we eet
be ee ate

Enter survey: lid] .ca.uk/haveyours
g you can win £100 of ial Vouchers, oY
",Groceries
"a, 2 ar
\ bye SL? i} “4

Portsmouth
VAT NO. GB350396892

£
Kid Yogurt Frui (Tube 1.29 A
Espresso taechlato 0.69 A
Pretzel 0.59 A
Move &Pesto Focaccld 0.99 A
Reston Creamboughnut | 0.69 A
Al | putter Croissante | x «£0, a) 1.10 A
TOTAL. | / 9.27 —
CARD o.2/
<CUSTC TOMER ¢ opys PLEASE RETAIN RECE LPT
Date: 22/11/23 Time: 13:50:49
MID; «x*88382 TTD; «««x«0321
TRNS NOQ: K0274815048443262' |
Visa DEBIT ome weK ke KOTO
AGO0000G031010 !
Contactless SALE

Amount £3.27

Verified by Car dho | der Davice

APPROVED AUTH CONDE 943687
PLEASE (DEBI I ACC OUNT WITH TOTAL SHOWN

VAT RATE SALES e VATS

i | d | ii

netor survev: “Val. OO, a Thavevoursay
& you can wih e100 ba PAT Vouchers.

9

‘ =

",Groceries
"TESCO

CO LO LOD LOL

Fratton Extra
Any questions please visit
www. tesco. com/store- locator
VAT Number: GB 90 4302 31

{ Burton Variety Bag Biscuits 16 £2.00
Pack 317.69
TOTAL: ¢2 .00
Card €2.00
Clubcard points earned 2
Mastercard Debit
AID: A0000000041010
Number : KIKI KAIIAKT QD
Pan sequerice no: 00
Authorisation code: 513201 -
Mercnant : 26284805 =

ade
wae ee oe ee eee ee eee

A chance to win a €1000 Tesco gift card
and collect 20 Clubcard points.
Visit www.tescoviews.com t's & c's apply.

ewe we ee me re mee —_ me 4 a ee oe
eee eee _
—_ -_:

TT

on ee ee ee ee
con ne ee ee me ee em ee
os ee ee ome me
on ee ee
_—_—— os

28/10/2023 16:26 Store: 4579 Checkout: 171

",Groceries
"omer

Portsmouth
VAT NO. GB350396892

Lost in Moz aic 5.0% 1.79 B
Single Hop « itra 5% 1.79 B
Hot & Spicy Burger » 2.49 A
Pick Up Mini ‘s 2.19 A
Carrot Cake Slicc- 1.05 A
TOTAL 9.31
CARD 9.31
xCUSTOMER COPY« - PLEASE RFIAfN RECEIPT
Date: 10/11/23 Time: 21:06:35
MID: «xx88382 TiN: »+) 2G
TRNS NO: UK0274825248025 14°""!

| DEBIT MASTERCART) KAKREKRERRA KIO
A0000000041010
Contactless SALE

Amount £9.31
Verification Not Required

APPROVED AUTH CODE 031836

PLEASE DEBLY ACCOUNT WITH TOTAL SHOWN

VAT RATE SALES £ VAT £
A O4 9./3 0 40

B 20% 0

eta

—_ a . a

)

1:05

fuga

Enter survey: lid} .co.uk/haveyoursay
& you can win £100 of Lidl Vouchers.

i OS

we
nnn ia ee

",Groceries
"i"" ‘ Di
Slough - Bath Road
VAT NO. GB350396892

Still Spring Water 2 x £1.79
Medjou] Dates stone 2 X £3.99
Squashies Cherry 3 x £0.99
Beetroot Salt Reduce
XXL Salted Pretzels
Roasted&Salted Peanu
Mini Butter Stollen
Olive Snack Mix/
BBW Peanuts
Macadamia Snack Mix
Paprika Peanuts
Apple Filled Caramel
Strawb Greek Yog |
Kinder Maxi King ‘
ChewingGum White Tce
Lotus Hand Wash jf
Baby Plum TomatoeS 2 x £0.99
Seeded Red Grapes '
Premium Oranges
Iceberg Lettuce
Bananas Loose
0.748 kg @ £0,99/kg |

~~ wee ee = ~

OO — DN — BD SH HS HM SAND MK NNE DS ODN ~ OD
“sia mMninpmNwWUhWWWWOAWORWWOM
PASSSSSHHDSSHGHHHSHESADBS
>PErprrwwwmrmnmnrworruorr arom

SlippersGrey 44 45 0424740 4,99 B
Low GI Roll 6 x £0,32 1.92 A
Pain aux Raisin 3 x £0.65 1.95 A
Choc Hazel Croissant2 x £0.65 1.30 A
TOTAL 57.88
CASH 57.90
CHANGE -Q 02
VAT Oy SALES £ VAT £
A 5 nf

. gid ANN lL

Enter Survey. lid] .co. ‘k/haveyoursay.
& yOu | can win £100 of Lidl Vouchers.

ne eee

",Groceries
"i

SLCUGH FOGOS EMPCRILM
303 HIGH STREET
SLOUGH, SL! IBD

TEL: 01753 517965

MANAGER SALES Titt-]
MONDAY 6 NOVEMBER 2023 19:34 000433
2.108kg GE1.99/kg
CABBAGE VACUMED £4.19
Dr .Oetker Sekerli Vanil' £0.99
Dr.Oetker Sekerli Vanil! £0.99
Dr Oetker Seker!i Vani! £0.99
Dr.Oetker Sekerlti Vanill £0.99

Istanbul Combi Cheese800 £3.99
Ulker Petit Beurre Biscu £4.99

—
|

Tanay Ceyion 5006 £5 .99
Podravka Vegeta IKg £5.99
Seyidoglu Heiva ”60 tah £3.49
0.41kg @€3.99/kg

PEPPER GREEN TURKIS £1.64

Grocery £18 .00
3 x £5.99

Grocery £17.97
0.032kg @£7.99/kg

CHILLIES GREEN £0.26

16 No
TOTAL £70.47
Cash E80 .00

CHANGE £9.53
",Groceries
"SLOUGH FOODS EMPORIUM
303 HIGH STREET
SLOUGH, SL! IBD

TEL: 01753 917965

| MANAGER SALES TiLI=1
| MONDAY 6 NOVEMBER 2023 19:34 000433
2.108kg @E1.99/kg
CABBAGE VACUMED £4.19
] Dr .Qetker Sekerli Vani li £0.99
Dr.Oetker Sekerli Vani li £0.99
Or .Qetker Sekerli Vani li £0.99
Dr .Oetker Sekerli Vani |i £0.99
| Istanbul Combi Cheese800 £3.99
Ulker Petit Beurre Biscu £4.99
Tanay Cey:on 5006 £5.99
] Podravka Vegeta 1Kg £5.99
Seyidoglu Heiva #60 tah £3.49
0.4ikg @£3.99/kg
PEPPER GREEN TURKIS £1.64
Grocery £18.00
3 x £5.99
Grocery £17.97
0.0382kg @£7.99/kg
CHILLIES GREEN £0.26
16 No
TOTAL EVO _.47
Cash £80 .00
CHANGE £9.53

",Groceries
"TESCO

LD LD AT TT

Fratton Extra
Any que tire. pleace visit
wi. tesce.com >tore-locator
VAT Humber: GB 220 4302 31

Lo of etroe Spearmin€ Sugar tee £3.00
Chewing Gun Maltipark 610

i vy: «
PIP@QLes

1 Keep Tt Harely Playin Cards ? £1.50
Pack
OAL : £4.50
Card £4.50
(Jub ated) pomites earned: 4
(dito dd potit. balance: 203
My tere ara eb t
hw A060000)041010
duiibet : KKKKKEKEKKERK IZZY
Pear “CHU MO! 00
tho ioatrorn code: 617087
Mest cbucatit: 26284805

A chance to wins a £1000 Tesco gift card
, and collect 25 Clubcard points.
Jiort www. tescoviews.com t's & c's apply.

TT

EK2-NO34-3

.

-_——— oo

we DP LU23 Y7AG Store: 4579 Checkout: O71
",Groceries
"€
cal ;

Oo
nem,
Portsmouth
VAT NO. GB350396892
£

Skin on Fries 1.39 A
Lemon & Hert Basa 2.7/5 A
Dried Mango 1.45 A
RollOn Deo Fresh 0.79 B
Organic TurmericShot2 x £0.99 1.98 B
Mouthwash Assor ted , 0.99 B
Premium Oranges 0080137 1.69 A

un Size Bananas 0080005 0.88 A
TOTAL 11.92
CARD 11.92
ACUSTOMER COPYx - PLEASE RETAIN RECEIPT
Date: 22/11/23 Time: 13-38: 40

ID: *x*§83g90 TID: «xxxQ920
TRNS NO: UK027484493925376031
Visa DEBIT AAKKKKXKKEERGEEB]
A0000000031010
Contact] ess SALE

Amount £11,992

Verified by Caruhol der Device
APPROVED | AUTH CODE 004356
PLEASE DEBIT ACCOUNT WITH TOTAL SHOWN

i a

VAT RATE
A

I20/
Enter Survey: lid].
& you can win £100

ON . . §

|
",Groceries
"ee

Portsmouth
VAT NO. GB350396892

Melon Medley 1.99 A

DISCOUNT 60% -1.20
Tortelloni Ham Chees 1.59 A

15% off Chef Select Fresh -0.24
Reduced Fat Coleslaw 0.69 A

DISCOUNT 30% -0.21
Flexi Loop Carrier 0.30 B
Pigs in Blankets 1.99 A
Gouda Slices 2.99 A
Basil! Pasta Sauce 0.99 A
Hot & Spicy Burgers 2.99 A
Pigs in Blankets 1.15 B
Persimmon 0080656 0.49 A
Plain Brioche Buns 1.05 A
White Toastie 0.75 A
TOTAL 14.82
CARD 14.82
xCUSTOMER COPY. ~ PLEASE. RETAIN RECEIPT
Date: 22/11/23 Time: 19:44:20
MID: «xx88382 TID; *%x*1472
TRNS NO: UK027486 125533326231
Visa DEBIT KKK EKRKKKKKEKGOHH
A0000000031010
Contactless SALE

Amount £14.82
Approves by Cardholder Device

AUTH CODE 433
PLEASE DEBIT ACCOUNT WITH TOTAL SHOWN

TOTAL DISCOUNT 1.65

VAT RATE SALES £ VAT €

A 0 % 13,37 0.00

B 20 ¥ 1.45 0,24
You saved oo -

| £0.24 with Lid] Plus

ee

027 3
Enter survey lid] .co.t ,
g you Can win £100 of trae

ek a I TN Se at ~ a
eee

",Groceries
"xeaL Or a Chance bo WIN £1,000! «ars
Please tell us fiow we did today al
www. tol lasda. com

[ASDA
ae

ASDA STORES LIN.

WoW ASDA .COM

MANAGER TAN DALEY
TFLEPHONE, Re ‘92401/

ST. 04154 OP. onb033 if. 33 TR, 03304
APPLES 5054 78149128 g1 39D
PEARS 505244989454 £1.50D
SHEET POTALO 905085441478 SO gon
SALAD KLI 505/71 /289817 1. 15D
SALAD BOWL 5059/1723 LO41L ¢2 00D
SAL AD BOWL 5057172310411 £2.00D
CABBAGE 026 /60100125 £1.250
SPACHE TIT 000002104:306 CO.75D
BITE. 505085453987 £1.10D
BITES 5505762486 794 €1.75D
CHOCOL ATE 1613039905 /1 £1.50V
DIGESTIVE 000002114806 £0. 85V
BISCUITS 301776036339 1 25V
BURGER 509955602168 €1 55D
CHEESE. 762220169391 £1 .25D
COOKED MEAT 505717212205 x2.00D
LETTUCE 000002300377 £0. 700
SALMON 505407013601 £4. 48D
SALMON 505407013601 £4. 48D
WATER 505478156925 £2 .00V
CEREAL 505931902416 ¢4.00D
TOMATOES 506308929539 £1. 00D
NANDOS 60377000917 £1.750
NANDOS 6000377000917 €£1.75D
ASDA BAKE 3000027325 70 £1.00D
W MILK 4 PT 000002033216 £1 .45D
W MILK 4 PF 000002033216 ¢1.45D
SYRUP 501011590071 ¢2.40b
LG SAUCE 500035416854 £1.75D
DOLMIO SAUCE 400235964223 £1.75D
DOLMIO SAUCE 400235964470 £1. /5d
LG SAUCE 500035416854 £1.75D
SUGAR 501006730150 £1.19D
REDUCED TO CLEAR WAS £2.49
MINCE 505717287193 £1.49D
REDUCED TO CLEAR WAS £2.49
MINCE 505717287193 £1.67D
REDUCED TO CLEAR WAS £2.49
MINCE 505717287193 £1.49D
REDUCED TO CLEAR WAS £2.49
MINCE 505717287193 £1_49D
REDUCED TO CIEAR WAS £2.49
MINCE 505717287193 £1.49D
WATER 505478156925 £2.00V
WATER 505478156925 £2 .00V
YOGURT 402550025096 £1.750
Asda Rewards -€2 00

Asda Rewards

MULTIBUY SAVINGS

Salad bowls 2f£3.50

16/7

-£0 .50

YOU SAVED £0.90

TOTAL
CARD
TOTAL EPS

EPS NO. 28138

AID AGOOOONNG3 1010
CT-80 CV:03B91A56182AE38C

Visa DEBIT

xDevice Verified

A/C No.
TERMINAL No.

0015618868

AUTHORISATION No .006947
Visa Contactless

06/11/23
PLEASE KEEP THIS

No.

09:30:35

CHANGE. DUE

ire fal

[CH 3492 (4

Ki

Ml

» onl

wilh

Noy

96/11/23

Wil

INL

COPY TOR

aoe

Wl

|

; Asda. com f
home"" livery oe cal lection. in Store

09: 30 : 43

£67.41
£67.41
£67.41

KEKK XKRK xxaK 1258 1 C

£0.00
RLCORDS

iN

",Groceries
"Re Dar
Portsmouth

VAT NO. GB350396892 ;
Buttermilk Burgers 2.49 A
; DISCOUNT! 30% -0.75
Filtered Milk 2 1.59 A
8 Satisaye Rolls 0.95 A
Seeded Briache Buns 1.05 A
Tceberg Lettuce 0.67 A
All But ter Ceolssant2 «x £0.55 1.10 A
Still Mineral Water 0.39 B
TOTAL 7.49
CARD 7.49
ACUSTOMER COPYa ~ PLEASE RETAIN RECEIPT
Date: 08/11/23 Time: 16:20:56
MID; xx*§8382 TID: «x««*1472
TRNS NO: UKO274861230374 122314
DEBIT MASTERCARD BRA IKK EK RE K KK TID |
AO00000004101u
Contactless SALE
Amount £7.49
Verification Not Required
APPROVED AUTH CODE 378182
PLEASE DEBLT ACCOUNT WITH TG1AL. SHOWN

TOFAL DISCOUNT 0.75

VAT RATE SALES £ VAT &

A Of 7.10 0.00

B [ % 0.39 0.07

0274 / 11.2 9 |
Enter survey: Tid}. co. uk/haveyoursay

€

& you can win £100 of Lid] Vouchers

—_ ~

eo
",Groceries
"MANAGER
MONDAY 6 NOVEMBER 2023

SLOUGH FOODS EMPORIUM
303 HIGH STREET
SLOUGH, SL1 1BD

TEL: 01753 517965

SALES

2.108kg @£1.99/kg

Till-]
19:34 000433

CABBAGE VACUMED £4.19
Dr Oetker Sekerli Vani! £0.99
Dr .Oetker Seker!i Vani £0.99
Dr Oetker Seker!i Vani! £0.99
Dr Oetker Seker!i Vanili £0.99
Istanbul Combi Cheese800 £3.99
Ulker Petit Beurre Biscu £4.99
Tanay Cey:on 500G £5 99
Podravka Vegeta IKg £5.99
Seyidoglu Heiva 460 tahi £0.49
0.41kg @£3.99/kg
PEPPER GREEN TURKIS £1.64
Grocery £18.00
3 x £5.99
Grocery £17.97
0.032kg @£7.99/kg
CHILLIES GREEN £0.26
16 No
TOTAL £EYO.47
Cash £80 .00
CHANGE £9.53
",Groceries
"MOF LOD LOD LOI LOT

Fratton Extra
Any uentiotes. pleace visit
www. leo Oo. Com/.s Lore - locator
VAL Number: GB 220 4302 31

| Leth Spearmbl oodar Te ae £3.00
Chicwit Wy Guam Merl tipeack «10
Pr Pedceas
) Keep it Hardy Playing Cards 2 £1.50
Pack
Li TAL : £4.50
Card £4.90

Clubcard poitits earned: 4
Cidbocard poluats balance: 203

Mee ver card Debit
hily. AONCOOU0D041010

Mlamnben: KK RK KKIKKE KK TI QO T
Pam cequence no: 00
thobisation code: 617087

Merchant: 256284805

A chance to win a £1000 Tesco gift card
and collect 25 Clubcard points.
vioit www. tescoviews.com t's & c's apply.

TEE

459 SH
oe Py VO 2 3 LAG Store: 4579 Checkout: O71

INCI

ry
)

",Groceries
"ALDI STORES
Dickinson Road
Fratton, Portsmouth

GBP
608554 XMAS CHOC CHARACTE 2.49 B
Total ?_a9
1 Items
Card Sales GBP 2.49
2.08 Vat 0.41

B 20.0% Net , , ~ ;
*0483 781/098/008/801 03.11.23 16:37

ou far shopping at
sritains Best Value Supermarket
#A] di EverydayAmazing
Every day, seven young people
Aged 13-24 are diagnosed with
cancer. If you can, support
Teenage Cancer Trust by
texting ALDI3 to 70490 to donate £3.

a a

— me ee we eee ee ——
SS thee me at we ee

ae Texts cost the donation amount plus
one standard network rate message.
When you text, Teenage Cancer Trust

may use your telephone number

y to reach you by phone or SMS.
If you do not wish to receive
16:37:12 03/11/23
00

Card Number: xxxkaxxxaxxx7 221

DEBIT MASTERCARD
Merchant ID: *«*11713
Terminal ID: *xxx3845
EFT No: 0446

SALE |

Your account wilj be debited |
with the total amount shown: |

Goods: 2.49
Total: GBP2.49

SOURCE ; CONTACTLESS

APPROVED
Authorisation Code: 640385

AID: AQ000000041C10
Verification Not Required

Please keep this receipt for your records

CUSTOMER COPY
",Groceries
"SNTA30N01 LG PORTS

Unit 13 an net oe

Por i * Portaaouth ”
aon

Pens
var oe SE

Store; 1p0a4
Bate: 21/10/23
Micket: 115029.
Satesperson:

19285,
cashier: nasa?

Conamer: Finley muthall

ten Qty Price
TPE 3 SHERPA TRUCKER TELEVISION bry
1636S01620XL 64.00 50.40
waists XL
tength: -
40% Gft for Stare en 33.60
Total 0.40
Tacs Taxable Ant. Tax aat,
208 50.40 8.80
Visa 50.40
veesnnesen 46088
auth #: 023197

Transaction Type: Sale
Auth Time: 18:14

Change: 9.00
aeoeessaseraseassaracatceasessinneceessees

You have saved 33.60
obssasencecessessnsersecesstitenste

On purchases wade between 16th October and
24th Deceeber 2023, Levi Strauss will
refund or exchange ummor itess {with
Tabets attached) to the value stated on
your receipt, as per the original mattod
of payrent, until t4th January 2024, This
applies to full price and sale Itexs. From
26th Decenber 2023 the policy reverts back
to 28 days for full price and 7 days for
sale (tens.

Without a receipt, Levi Strauss will
offer an exchanga to the value of the last
selling price.

Alternatively, you can exchange the ites
for store credit or Levi's Gift Card.
Please note: Outlet products can only be
returned to another Outlet store.

Levi's underwear is non returnable. this
does not affect your statutory rights.

gu uueay nU

Consumer Copy

",Personal Upkeep
"“SS

TMD
big labels, smal} prices
unit 100-104, Gascades Shopping Cuntre
Portsmouth “
Tal: 02392 ea509 VAT No 662 5635 24

Sale
ACCESSORIES & LIFESTYLE
34/63 087419 me

S SUBTOTAL £9,

TOTAL 53 ‘8
Payment Card £999
MID: XXX03403 TID: XXxx4496
CONTACTLESS

Visa XXXX XXXX XXXX 3115 0
—fatthrNo:-089402-PON: Gb-Reeeipt: 129322
AID: AQGG0000031610 SALE: £9.
#¥CONSUMER DEVICE VERIFICATION#*
Please debit my account
Please keep this receipt for your
records
Refund or Exchange ayaflable unti]
19/11/2

99

For Christmas gifts, exchange or gift card
avaliable until 93/01/2024.
-Exctastuns -appiy see-over teat for-detatis:
Please retain for your records.
Store: 0329 Register: 00002 Tran: 3699
(per: 2179 22/10/2023 15:50:52

cay gat

wa Sep

Dia

",Personal Upkeep
"ee.

Primark
121 - 135, Conmeretal Re
Portenouth, Pita
Tel 02392296911
GB 422160891

SALE

210844670 SPK INVISIBLE SOCK 4,00
Total
Visa DEBIT

Tard No.

Harchant Ho.

guth No. 078025

PP. 0000000031010
Terainal ID

a pal SAMRAZOT

ource

Verifteation — hvueviee

Store :0632 Ti1k:002 Tran:
Date: 22/40/2023 Time: 16:10 doen: tO88e370

Itens Sold: 1
Itens Returned: 0

Prinark Stores Lid.
Primark House, 41 West Street.
Reading, Berkshire, RGITZ

PRIMARK
We'd laye. ta,hear about your tine spent in
our store feday, and in return you can
choose fo enter aur aonthly prize draw to
be in with @ chance to win & £100 gift card.
To give us your feedback, sinply 90 to
uuu. tellerinark.co.uk, use the entes code
provided below and complete a short
survey.
Survey entry code:
063200223

Entrants must be 18+ years. Each code may
only be used once. T8Cs apply. See
uuw.tellpelaark.co.uk for fut} T&Cs and
Privacy Policy.

Returns

Ue are happy to refund oF exchange itens
purchased until 31/01/2024

See ihe reverse for further inforaation

THANK YOU

HANA

06320022350900001 402223003
\
a
",Personal Upkeep
"re QS
3 Rov’ 23 12:19 py ;

Portsmouth, Gunwharf Quays

Shop Nunber :376
Unit 79
Gunwharf Quays
POI 312
40368 Gulbeniz Y
WSsa: 1
CHK 124228
3 Nov'23 12:15 PM
iTAlced latte. 3.40 ~—
Visa £3.40
449332xxxxxx6342
Cold Drinks $3.40
Payment £3.49
Change Due £0 .00

eerencncnn Check Closed -----------
3 Nov'23 12:15 PM

www pret .com
TALK TO PRET
We Jove to hear your feedback (the good

the bad and the ugly).
",Eating Out
"f

RULES AD TIN LIE SUTIN it

dd Mtaae L

par

Sainsburys
allofus

PONT NTT STORK. MAL

tere ene

wider,
Dipteend

wee eke
eT Snr it ar)

Garfitael

PAR ot as AAMOCO SO TOLU

Mg on
Hie HAN anny
AGU Hay peauee
tin

Me CATO Be Yes sty gttees

Urata sua

Yidd: Adi tea> bOtay
eT Thee,
Ueansenen
VIET ACCTAR the FARE
POolnts ave 4
MEGISIER Al Nectar com

sateen bo whe OF
? 100,090 Nectar points
ibe rae tall ane teas we dtd at
lettce-know.com
AeRQeneiatensaancaaeaeeey™

| ALRASE KEEP FOR YOR HECRDS
Ha TREO TERMS AND COODTT LOS A

AQ

False ay ag ae ta
54485 Rs

the yeas fur ya atoll.

",Groceries
"ey

Sainsbury's

Good food for all of us
PORTSMOUTH COMMERCIAL ROAD LOCAL
02392 830759

Sainsbury's Supermarkets Ltd
33 Holborn London ECIN 2HT
www. sainsburys co.uk
Vat Number ; 660 4548 36

PAIN AU CHOCOLAT £1.00
PAIN AUX RAISINS £1.00
*BOUNTY SINGLE £0.90
*KIT KAT PEANUT £0.85
*LION BAR 50G £0.85
HARIBO STARMIX £1.25
& BALANCE DUE £5.85
Mastercard £5.85 -
contactless 1)))
(ICC) xxxexxaxxxx2001d
AIO: 40000000041010
PAN SEQUENCE : 00
MERCHANT ; xxx 1868
AUTH CODE: 700298
TIO: wexe 1164

No Cardholder Verification

CHANGE £0.00
EKER RARR AAA RARAKRAKKKKARRE KER EKA RAKAK
WITH NECTAR YOU WOULD HAVE EARNED:
POINTS 5

REGISTER AT Nectar .com
or download the app.

HRA AAA ERRAER AIR INNATE MATE MEER ERR E,

xexxx For a chance to win xx*xx
100,000 Nectar points
please tell us how we did at
lettuce-know.com
ERKKRAKAARERAREARERRERAERE

PLEASE KEEP FOR YOUR RECORDS
PUBLISHED TERMS AND CONDITIONS APPLY

OM

° eee 20:43:06 2sNov2023

thank you tor YOUR visit,

ee ee ae a, ee ae re
",Groceries
"CUSTOMER RECEIPT
PREMIER FRESH AND LOCAL
; RUNEL
et ROAD , PORTSMOUTH
93/10/2023 22:02:52
RECEIPT NO. 2401296
NID: XXX59634 TIO: XXXX9013
} A1D:A0000000031010
4 VISA DEBIT
| XXX XXX, XXXX 6342
4 pan SEG NU. 200

SALE GBP7 .98
TOTAL GBP7 .98
PLEASE DEBIT MY acCOUNT

CONSUMER DEVICE VERIFICATION
CONTACTLESS

PLEASE KEEP THIS RECEIPT FOR YOUR

RECORDS
AUTH CODE :075227

_
",Groceries
